Edition,Sport,NOC,Medal,vitoria por medalha,,
1960,Aquatics,NED,Bronze,2,,
1960,Aquatics,NED,Silver,1,,
1960,Aquatics,SWE,Silver,1,,
1960,Aquatics,URS,Bronze,1,,
1960,Aquatics,URS,Silver,11,,
1960,Aquatics,USA,Bronze,3,,
1960,Aquatics,USA,Gold,23,,
1960,Aquatics,USA,Silver,7,,
1960,Athletics,AUS,Bronze,1,,
1960,Athletics,AUS,Gold,1,,
1960,Athletics,AUS,Silver,2,,
1960,Athletics,BEL,Silver,1,,
1960,Athletics,BWI,Bronze,5,,
1960,Athletics,ETH,Gold,1,,
1960,Athletics,EUA,Bronze,3,,
1960,Athletics,EUA,Gold,5,,
1960,Athletics,EUA,Silver,14,,
1960,Athletics,FIN,Bronze,1,,
1960,Athletics,FRA,Bronze,1,,
1960,Athletics,FRA,Silver,1,,
1960,Athletics,GBR,Bronze,7,,
1960,Athletics,GBR,Gold,1,,
1960,Athletics,GBR,Silver,3,,
1960,Athletics,HUN,Bronze,2,,
1960,Athletics,HUN,Silver,1,,
1960,Athletics,ITA,Bronze,2,,
1960,Athletics,ITA,Gold,1,,
1960,Athletics,MAR,Silver,1,,
1960,Athletics,NZL,Bronze,1,,
1960,Athletics,NZL,Gold,2,,
1960,Athletics,POL,Bronze,6,,
1960,Athletics,POL,Gold,2,,
1960,Athletics,POL,Silver,2,,
1960,Athletics,ROU,Bronze,1,,
1960,Athletics,ROU,Gold,1,,
1960,Athletics,RSA,Bronze,1,,
1960,Athletics,SWE,Silver,1,,
1960,Athletics,TCH,Silver,1,,
1960,Athletics,TPE,Silver,1,,
1960,Athletics,URS,Bronze,5,,
1960,Athletics,URS,Gold,11,,
1960,Athletics,URS,Silver,8,,
1960,Athletics,USA,Bronze,6,,
1960,Athletics,USA,Gold,18,,
1960,Athletics,USA,Silver,8,,
1960,Basketball,BRA,Bronze,12,,
1960,Basketball,URS,Silver,12,,
1960,Basketball,USA,Gold,12,,
1960,Boxing,ARG,Bronze,1,,
1960,Boxing,AUS,Bronze,2,,
1960,Boxing,EGY,Bronze,1,,
1960,Boxing,EUA,Bronze,1,,
1960,Boxing,FIN,Bronze,1,,
1960,Boxing,GBR,Bronze,3,,
1960,Boxing,GHA,Silver,1,,
1960,Boxing,HUN,Gold,1,,
1960,Boxing,ITA,Bronze,1,,
1960,Boxing,ITA,Gold,3,,
1960,Boxing,ITA,Silver,3,,
1960,Boxing,JPN,Bronze,1,,
1960,Boxing,POL,Bronze,3,,
1960,Boxing,POL,Gold,1,,
1960,Boxing,POL,Silver,3,,
1960,Boxing,ROU,Bronze,1,,
1960,Boxing,RSA,Bronze,1,,
1960,Boxing,RSA,Silver,1,,
1960,Boxing,TCH,Bronze,1,,
1960,Boxing,TCH,Gold,1,,
1960,Boxing,URS,Bronze,2,,
1960,Boxing,URS,Gold,1,,
1960,Boxing,URS,Silver,2,,
1960,Boxing,USA,Bronze,1,,
1960,Boxing,USA,Gold,3,,
1960,Canoe / Kayak,DEN,Bronze,4,,
1960,Canoe / Kayak,DEN,Gold,1,,
1960,Canoe / Kayak,EUA,Gold,4,,
1960,Canoe / Kayak,EUA,Silver,3,,
1960,Canoe / Kayak,HUN,Bronze,4,,
1960,Canoe / Kayak,HUN,Gold,1,,
1960,Canoe / Kayak,HUN,Silver,7,,
1960,Canoe / Kayak,ITA,Silver,2,,
1960,Canoe / Kayak,POL,Bronze,3,,
1960,Canoe / Kayak,ROU,Bronze,1,,
1960,Canoe / Kayak,SWE,Bronze,1,,
1960,Canoe / Kayak,SWE,Gold,2,,
1960,Canoe / Kayak,URS,Gold,5,,
1960,Canoe / Kayak,URS,Silver,1,,
1960,Cycling,BEL,Bronze,1,,
1960,Cycling,BEL,Silver,1,,
1960,Cycling,EUA,Silver,11,,
1960,Cycling,ITA,Bronze,1,,
1960,Cycling,ITA,Gold,12,,
1960,Cycling,ITA,Silver,1,,
1960,Cycling,URS,Bronze,11,,
1960,Cycling,URS,Gold,1,,
1960,Equestrian,AUS,Gold,4,,
1960,Equestrian,AUS,Silver,1,,
1960,Equestrian,EUA,Bronze,1,,
1960,Equestrian,EUA,Gold,3,,
1960,Equestrian,FRA,Bronze,3,,
1960,Equestrian,GBR,Bronze,1,,
1960,Equestrian,ITA,Bronze,3,,
1960,Equestrian,ITA,Gold,1,,
1960,Equestrian,ITA,Silver,1,,
1960,Equestrian,SUI,Bronze,1,,
1960,Equestrian,SUI,Silver,4,,
1960,Equestrian,URS,Gold,1,,
1960,Equestrian,USA,Silver,3,,
1960,Fencing,EUA,Bronze,4,,
1960,Fencing,EUA,Gold,1,,
1960,Fencing,GBR,Silver,7,,
1960,Fencing,HUN,Gold,7,,
1960,Fencing,HUN,Silver,6,,
1960,Fencing,ITA,Bronze,11,,
1960,Fencing,ITA,Gold,7,,
1960,Fencing,ITA,Silver,5,,
1960,Fencing,POL,Silver,6,,
1960,Fencing,ROU,Bronze,1,,
1960,Fencing,URS,Bronze,6,,
1960,Fencing,URS,Gold,12,,
1960,Fencing,URS,Silver,2,,
1960,Fencing,USA,Bronze,1,,
1960,Football,DEN,Silver,12,,
1960,Football,HUN,Bronze,17,,
1960,Football,YUG,Gold,16,,
1960,Gymnastics,BUL,Bronze,1,,
1960,Gymnastics,FIN,Gold,1,,
1960,Gymnastics,ITA,Bronze,7,,
1960,Gymnastics,ITA,Silver,1,,
1960,Gymnastics,JPN,Bronze,3,,
1960,Gymnastics,JPN,Gold,9,,
1960,Gymnastics,JPN,Silver,2,,
1960,Gymnastics,ROU,Bronze,6,,
1960,Gymnastics,TCH,Gold,1,,
1960,Gymnastics,TCH,Silver,6,,
1960,Gymnastics,URS,Bronze,8,,
1960,Gymnastics,URS,Gold,15,,
1960,Gymnastics,URS,Silver,13,,
1960,Hockey,ESP,Bronze,14,,
1960,Hockey,IND,Silver,13,,
1960,Hockey,PAK,Gold,13,,
1960,Modern Pentathlon,HUN,Gold,4,,
1960,Modern Pentathlon,HUN,Silver,1,,
1960,Modern Pentathlon,URS,Silver,3,,
1960,Modern Pentathlon,USA,Bronze,4,,
1960,Rowing,AUT,Silver,2,,
1960,Rowing,CAN,Silver,9,,
1960,Rowing,EUA,Gold,17,,
1960,Rowing,EUA,Silver,1,,
1960,Rowing,FIN,Bronze,2,,
1960,Rowing,FRA,Silver,5,,
1960,Rowing,ITA,Bronze,5,,
1960,Rowing,ITA,Silver,4,,
1960,Rowing,POL,Bronze,1,,
1960,Rowing,SUI,Bronze,2,,
1960,Rowing,TCH,Bronze,9,,
1960,Rowing,TCH,Gold,2,,
1960,Rowing,URS,Bronze,4,,
1960,Rowing,URS,Gold,3,,
1960,Rowing,URS,Silver,5,,
1960,Rowing,USA,Bronze,3,,
1960,Rowing,USA,Gold,4,,
1960,Sailing,ARG,Silver,3,,
1960,Sailing,BEL,Bronze,1,,
1960,Sailing,DEN,Gold,1,,
1960,Sailing,DEN,Silver,5,,
1960,Sailing,EUA,Bronze,2,,
1960,Sailing,GRE,Gold,3,,
1960,Sailing,ITA,Bronze,3,,
1960,Sailing,NOR,Gold,2,,
1960,Sailing,POR,Silver,2,,
1960,Sailing,SUI,Bronze,3,,
1960,Sailing,URS,Gold,2,,
1960,Sailing,URS,Silver,1,,
1960,Sailing,USA,Bronze,2,,
1960,Sailing,USA,Gold,3,,
1960,Shooting,AUT,Gold,1,,
1960,Shooting,EUA,Bronze,1,,
1960,Shooting,EUA,Gold,1,,
1960,Shooting,FIN,Silver,1,,
1960,Shooting,ITA,Silver,1,,
1960,Shooting,JPN,Bronze,1,,
1960,Shooting,ROU,Gold,1,,
1960,Shooting,SUI,Silver,1,,
1960,Shooting,URS,Bronze,3,,
1960,Shooting,URS,Gold,2,,
1960,Shooting,URS,Silver,2,,
1960,Shooting,USA,Gold,1,,
1960,Shooting,USA,Silver,1,,
1960,Shooting,VEN,Bronze,1,,
1960,Weightlifting,GBR,Bronze,1,,
1960,Weightlifting,HUN,Bronze,1,,
1960,Weightlifting,IRI,Bronze,1,,
1960,Weightlifting,IRQ,Bronze,1,,
1960,Weightlifting,ITA,Bronze,1,,
1960,Weightlifting,JPN,Silver,1,,
1960,Weightlifting,POL,Bronze,1,,
1960,Weightlifting,POL,Gold,1,,
1960,Weightlifting,SIN,Silver,1,,
1960,Weightlifting,URS,Gold,5,,
1960,Weightlifting,URS,Silver,1,,
1960,Weightlifting,USA,Bronze,1,,
1960,Weightlifting,USA,Gold,1,,
1960,Weightlifting,USA,Silver,4,,
1960,Wrestling,BUL,Bronze,2,,
1960,Wrestling,BUL,Gold,1,,
1960,Wrestling,BUL,Silver,3,,
1960,Wrestling,EGY,Silver,1,,
1960,Wrestling,EUA,Gold,1,,
1960,Wrestling,EUA,Silver,3,,
1960,Wrestling,FRA,Bronze,1,,
1960,Wrestling,HUN,Silver,1,,
1960,Wrestling,IRI,Bronze,2,,
1960,Wrestling,IRI,Silver,1,,
1960,Wrestling,JPN,Silver,1,,
1960,Wrestling,PAK,Bronze,1,,
1960,Wrestling,POL,Bronze,1,,
1960,Wrestling,ROU,Bronze,1,,
1960,Wrestling,ROU,Gold,1,,
1960,Wrestling,ROU,Silver,1,,
1960,Wrestling,SWE,Bronze,2,,
1960,Wrestling,TCH,Bronze,1,,
1960,Wrestling,TUR,Gold,7,,
1960,Wrestling,TUR,Silver,2,,
1960,Wrestling,URS,Bronze,5,,
1960,Wrestling,URS,Gold,3,,
1960,Wrestling,URS,Silver,2,,
1960,Wrestling,USA,Gold,3,,
1960,Wrestling,YUG,Silver,1,,
1964,Aquatics,AUS,Bronze,10,,
1964,Aquatics,AUS,Gold,4,,
1964,Aquatics,AUS,Silver,4,,
1964,Aquatics,EUA,Bronze,2,,
1964,Aquatics,EUA,Gold,1,,
1964,Aquatics,EUA,Silver,14,,
1964,Aquatics,FRA,Silver,1,,
1964,Aquatics,GBR,Silver,1,,
1964,Aquatics,HUN,Gold,12,,
1964,Aquatics,ITA,Silver,1,,
1964,Aquatics,JPN,Bronze,4,,
1964,Aquatics,NED,Bronze,4,,
1964,Aquatics,NED,Silver,5,,
1964,Aquatics,URS,Bronze,17,,
1964,Aquatics,URS,Gold,1,,
1964,Aquatics,URS,Silver,1,,
1964,Aquatics,USA,Bronze,11,,
1964,Aquatics,USA,Gold,31,,
1964,Aquatics,USA,Silver,10,,
1964,Aquatics,YUG,Silver,11,,
1964,Athletics,AUS,Bronze,4,,
1964,Athletics,AUS,Gold,1,,
1964,Athletics,AUS,Silver,1,,
1964,Athletics,BEL,Gold,1,,
1964,Athletics,CAN,Bronze,1,,
1964,Athletics,CAN,Silver,1,,
1964,Athletics,CUB,Silver,1,,
1964,Athletics,ETH,Gold,1,,
1964,Athletics,EUA,Bronze,3,,
1964,Athletics,EUA,Gold,2,,
1964,Athletics,EUA,Silver,5,,
1964,Athletics,FIN,Gold,1,,
1964,Athletics,FRA,Bronze,4,,
1964,Athletics,FRA,Silver,1,,
1964,Athletics,GBR,Bronze,4,,
1964,Athletics,GBR,Gold,4,,
1964,Athletics,GBR,Silver,10,,
1964,Athletics,HUN,Bronze,1,,
1964,Athletics,HUN,Silver,3,,
1964,Athletics,ITA,Bronze,1,,
1964,Athletics,ITA,Gold,1,,
1964,Athletics,JPN,Bronze,1,,
1964,Athletics,KEN,Bronze,1,,
1964,Athletics,NZL,Bronze,2,,
1964,Athletics,NZL,Gold,2,,
1964,Athletics,POL,Bronze,2,,
1964,Athletics,POL,Gold,5,,
1964,Athletics,POL,Silver,7,,
1964,Athletics,ROU,Bronze,1,,
1964,Athletics,ROU,Gold,2,,
1964,Athletics,SWE,Bronze,1,,
1964,Athletics,TCH,Silver,2,,
1964,Athletics,TRI,Bronze,5,,
1964,Athletics,TRI,Silver,1,,
1964,Athletics,TUN,Silver,1,,
1964,Athletics,URS,Bronze,11,,
1964,Athletics,URS,Gold,5,,
1964,Athletics,URS,Silver,2,,
1964,Athletics,USA,Bronze,3,,
1964,Athletics,USA,Gold,20,,
1964,Athletics,USA,Silver,10,,
1964,Basketball,BRA,Bronze,12,,
1964,Basketball,URS,Silver,12,,
1964,Basketball,USA,Gold,12,,
1964,Boxing,BUL,Bronze,1,,
1964,Boxing,EUA,Bronze,1,,
1964,Boxing,EUA,Silver,2,,
1964,Boxing,FIN,Bronze,1,,
1964,Boxing,FRA,Silver,1,,
1964,Boxing,GHA,Bronze,1,,
1964,Boxing,IRL,Bronze,1,,
1964,Boxing,ITA,Bronze,3,,
1964,Boxing,ITA,Gold,2,,
1964,Boxing,JPN,Gold,1,,
1964,Boxing,KOR,Silver,1,,
1964,Boxing,MEX,Bronze,1,,
1964,Boxing,NGR,Bronze,1,,
1964,Boxing,PHI,Silver,1,,
1964,Boxing,POL,Bronze,3,,
1964,Boxing,POL,Gold,3,,
1964,Boxing,POL,Silver,1,,
1964,Boxing,TUN,Bronze,1,,
1964,Boxing,URS,Bronze,2,,
1964,Boxing,URS,Gold,3,,
1964,Boxing,URS,Silver,4,,
1964,Boxing,URU,Bronze,1,,
1964,Boxing,USA,Bronze,3,,
1964,Boxing,USA,Gold,1,,
1964,Canoe / Kayak,DEN,Bronze,2,,
1964,Canoe / Kayak,EUA,Bronze,2,,
1964,Canoe / Kayak,EUA,Gold,3,,
1964,Canoe / Kayak,EUA,Silver,4,,
1964,Canoe / Kayak,FRA,Silver,2,,
1964,Canoe / Kayak,HUN,Silver,1,,
1964,Canoe / Kayak,NED,Silver,2,,
1964,Canoe / Kayak,ROU,Bronze,7,,
1964,Canoe / Kayak,ROU,Silver,2,,
1964,Canoe / Kayak,SWE,Gold,3,,
1964,Canoe / Kayak,URS,Bronze,1,,
1964,Canoe / Kayak,URS,Gold,7,,
1964,Canoe / Kayak,USA,Bronze,1,,
1964,Canoe / Kayak,USA,Silver,2,,
1964,Cycling,BEL,Bronze,1,,
1964,Cycling,BEL,Gold,1,,
1964,Cycling,DEN,Bronze,1,,
1964,Cycling,DEN,Silver,1,,
1964,Cycling,EUA,Bronze,2,,
1964,Cycling,EUA,Gold,4,,
1964,Cycling,FRA,Bronze,2,,
1964,Cycling,ITA,Gold,4,,
1964,Cycling,ITA,Silver,11,,
1964,Cycling,NED,Bronze,4,,
1964,Cycling,NED,Gold,4,,
1964,Cycling,SWE,Bronze,4,,
1964,Cycling,TCH,Gold,1,,
1964,Cycling,URS,Silver,2,,
1964,Equestrian,ARG,Silver,1,,
1964,Equestrian,EUA,Bronze,4,,
1964,Equestrian,EUA,Gold,6,,
1964,Equestrian,EUA,Silver,2,,
1964,Equestrian,FRA,Gold,1,,
1964,Equestrian,FRA,Silver,3,,
1964,Equestrian,GBR,Bronze,1,,
1964,Equestrian,ITA,Bronze,3,,
1964,Equestrian,ITA,Gold,4,,
1964,Equestrian,SUI,Gold,1,,
1964,Equestrian,SUI,Silver,3,,
1964,Equestrian,URS,Bronze,4,,
1964,Equestrian,USA,Silver,3,,
1964,Fencing,EUA,Bronze,4,,
1964,Fencing,EUA,Silver,1,,
1964,Fencing,FRA,Bronze,11,,
1964,Fencing,FRA,Silver,2,,
1964,Fencing,GBR,Silver,1,,
1964,Fencing,HUN,Gold,12,,
1964,Fencing,ITA,Bronze,1,,
1964,Fencing,ITA,Silver,10,,
1964,Fencing,POL,Bronze,5,,
1964,Fencing,POL,Gold,1,,
1964,Fencing,POL,Silver,5,,
1964,Fencing,URS,Bronze,2,,
1964,Fencing,URS,Gold,11,,
1964,Fencing,URS,Silver,5,,
1964,Football,EUA,Bronze,19,,
1964,Football,HUN,Gold,14,,
1964,Football,TCH,Silver,17,,
1964,Gymnastics,EUA,Bronze,6,,
1964,Gymnastics,EUA,Silver,1,,
1964,Gymnastics,FIN,Bronze,1,,
1964,Gymnastics,HUN,Bronze,1,,
1964,Gymnastics,HUN,Silver,1,,
1964,Gymnastics,ITA,Bronze,1,,
1964,Gymnastics,ITA,Gold,1,,
1964,Gymnastics,ITA,Silver,1,,
1964,Gymnastics,JPN,Bronze,6,,
1964,Gymnastics,JPN,Gold,10,,
1964,Gymnastics,JPN,Silver,4,,
1964,Gymnastics,TCH,Gold,3,,
1964,Gymnastics,TCH,Silver,6,,
1964,Gymnastics,URS,Bronze,5,,
1964,Gymnastics,URS,Gold,9,,
1964,Gymnastics,URS,Silver,15,,
1964,Gymnastics,YUG,Bronze,1,,
1964,Gymnastics,YUG,Gold,1,,
1964,Hockey,AUS,Bronze,14,,
1964,Hockey,IND,Gold,15,,
1964,Hockey,PAK,Silver,16,,
1964,Judo,AUS,Bronze,1,,
1964,Judo,CAN,Silver,1,,
1964,Judo,EUA,Bronze,1,,
1964,Judo,EUA,Silver,1,,
1964,Judo,JPN,Gold,3,,
1964,Judo,JPN,Silver,1,,
1964,Judo,KOR,Bronze,1,,
1964,Judo,NED,Gold,1,,
1964,Judo,SUI,Silver,1,,
1964,Judo,URS,Bronze,4,,
1964,Judo,USA,Bronze,1,,
1964,Modern Pentathlon,HUN,Bronze,3,,
1964,Modern Pentathlon,HUN,Gold,1,,
1964,Modern Pentathlon,URS,Bronze,1,,
1964,Modern Pentathlon,URS,Gold,3,,
1964,Modern Pentathlon,URS,Silver,1,,
1964,Modern Pentathlon,USA,Silver,3,,
1964,Rowing,CAN,Gold,2,,
1964,Rowing,DEN,Gold,4,,
1964,Rowing,EUA,Bronze,2,,
1964,Rowing,EUA,Gold,5,,
1964,Rowing,EUA,Silver,10,,
1964,Rowing,FRA,Silver,3,,
1964,Rowing,GBR,Silver,4,,
1964,Rowing,ITA,Silver,5,,
1964,Rowing,NED,Bronze,8,,
1964,Rowing,NED,Silver,2,,
1964,Rowing,SUI,Bronze,1,,
1964,Rowing,TCH,Bronze,11,,
1964,Rowing,URS,Gold,3,,
1964,Rowing,USA,Bronze,4,,
1964,Rowing,USA,Gold,12,,
1964,Rowing,USA,Silver,2,,
1964,Sailing,AUS,Gold,3,,
1964,Sailing,BAH,Gold,2,,
1964,Sailing,DEN,Bronze,1,,
1964,Sailing,DEN,Gold,3,,
1964,Sailing,EUA,Gold,1,,
1964,Sailing,EUA,Silver,3,,
1964,Sailing,GBR,Silver,2,,
1964,Sailing,NZL,Gold,2,,
1964,Sailing,SWE,Bronze,2,,
1964,Sailing,SWE,Silver,3,,
1964,Sailing,USA,Bronze,8,,
1964,Sailing,USA,Silver,3,,
1964,Shooting,BUL,Silver,1,,
1964,Shooting,FIN,Gold,2,,
1964,Shooting,HUN,Bronze,1,,
1964,Shooting,HUN,Gold,1,,
1964,Shooting,ITA,Gold,1,,
1964,Shooting,JPN,Bronze,1,,
1964,Shooting,ROU,Silver,1,,
1964,Shooting,TCH,Bronze,1,,
1964,Shooting,URS,Silver,2,,
1964,Shooting,USA,Bronze,3,,
1964,Shooting,USA,Gold,2,,
1964,Shooting,USA,Silver,2,,
1964,Volleyball,JPN,Bronze,12,,
1964,Volleyball,JPN,Gold,12,,
1964,Volleyball,POL,Bronze,12,,
1964,Volleyball,TCH,Silver,12,,
1964,Volleyball,URS,Gold,12,,
1964,Volleyball,URS,Silver,12,,
1964,Weightlifting,GBR,Silver,1,,
1964,Weightlifting,HUN,Bronze,1,,
1964,Weightlifting,HUN,Silver,2,,
1964,Weightlifting,JPN,Bronze,2,,
1964,Weightlifting,JPN,Gold,1,,
1964,Weightlifting,POL,Bronze,3,,
1964,Weightlifting,POL,Gold,1,,
1964,Weightlifting,TCH,Gold,1,,
1964,Weightlifting,URS,Gold,4,,
1964,Weightlifting,URS,Silver,3,,
1964,Weightlifting,USA,Bronze,1,,
1964,Weightlifting,USA,Silver,1,,
1964,Wrestling,BUL,Bronze,1,,
1964,Wrestling,BUL,Gold,3,,
1964,Wrestling,BUL,Silver,4,,
1964,Wrestling,EUA,Bronze,3,,
1964,Wrestling,EUA,Silver,1,,
1964,Wrestling,HUN,Gold,2,,
1964,Wrestling,IRI,Bronze,2,,
1964,Wrestling,JPN,Bronze,1,,
1964,Wrestling,JPN,Gold,5,,
1964,Wrestling,KOR,Silver,1,,
1964,Wrestling,ROU,Bronze,2,,
1964,Wrestling,ROU,Silver,1,,
1964,Wrestling,SWE,Bronze,1,,
1964,Wrestling,SWE,Silver,1,,
1964,Wrestling,TCH,Silver,1,,
1964,Wrestling,TUR,Bronze,1,,
1964,Wrestling,TUR,Gold,2,,
1964,Wrestling,TUR,Silver,3,,
1964,Wrestling,URS,Bronze,3,,
1964,Wrestling,URS,Gold,3,,
1964,Wrestling,URS,Silver,4,,
1964,Wrestling,USA,Bronze,1,,
1964,Wrestling,YUG,Bronze,1,,
1964,Wrestling,YUG,Gold,1,,
1968,Aquatics,AUS,Bronze,6,,
1968,Aquatics,AUS,Gold,3,,
1968,Aquatics,AUS,Silver,8,,
1968,Aquatics,CAN,Bronze,4,,
1968,Aquatics,CAN,Silver,3,,
1968,Aquatics,FRA,Bronze,1,,
1968,Aquatics,FRG,Bronze,5,,
1968,Aquatics,GBR,Silver,1,,
1968,Aquatics,GDR,Bronze,1,,
1968,Aquatics,GDR,Gold,2,,
1968,Aquatics,GDR,Silver,9,,
1968,Aquatics,HUN,Bronze,11,,
1968,Aquatics,ITA,Gold,1,,
1968,Aquatics,ITA,Silver,1,,
1968,Aquatics,MEX,Bronze,1,,
1968,Aquatics,MEX,Gold,1,,
1968,Aquatics,MEX,Silver,1,,
1968,Aquatics,NED,Gold,1,,
1968,Aquatics,TCH,Gold,1,,
1968,Aquatics,URS,Bronze,10,,
1968,Aquatics,URS,Silver,20,,
1968,Aquatics,USA,Bronze,20,,
1968,Aquatics,USA,Gold,38,,
1968,Aquatics,USA,Silver,15,,
1968,Aquatics,YUG,Gold,12,,
1968,Aquatics,YUG,Silver,1,,
1968,Athletics,AUS,Bronze,1,,
1968,Athletics,AUS,Gold,2,,
1968,Athletics,AUS,Silver,3,,
1968,Athletics,AUT,Bronze,1,,
1968,Athletics,AUT,Silver,1,,
1968,Athletics,BRA,Silver,1,,
1968,Athletics,CUB,Silver,8,,
1968,Athletics,ETH,Gold,1,,
1968,Athletics,ETH,Silver,1,,
1968,Athletics,FIN,Silver,1,,
1968,Athletics,FRA,Bronze,4,,
1968,Athletics,FRA,Gold,1,,
1968,Athletics,FRG,Bronze,6,,
1968,Athletics,FRG,Gold,1,,
1968,Athletics,FRG,Silver,4,,
1968,Athletics,GBR,Bronze,1,,
1968,Athletics,GBR,Gold,1,,
1968,Athletics,GBR,Silver,2,,
1968,Athletics,GDR,Bronze,1,,
1968,Athletics,GDR,Gold,2,,
1968,Athletics,GDR,Silver,3,,
1968,Athletics,HUN,Bronze,4,,
1968,Athletics,HUN,Gold,2,,
1968,Athletics,HUN,Silver,1,,
1968,Athletics,ITA,Bronze,2,,
1968,Athletics,JAM,Silver,1,,
1968,Athletics,JPN,Silver,1,,
1968,Athletics,KEN,Bronze,1,,
1968,Athletics,KEN,Gold,3,,
1968,Athletics,KEN,Silver,7,,
1968,Athletics,MEX,Silver,1,,
1968,Athletics,NED,Bronze,1,,
1968,Athletics,NZL,Bronze,1,,
1968,Athletics,POL,Bronze,1,,
1968,Athletics,POL,Gold,1,,
1968,Athletics,ROU,Gold,2,,
1968,Athletics,ROU,Silver,2,,
1968,Athletics,TCH,Bronze,1,,
1968,Athletics,TCH,Gold,1,,
1968,Athletics,TPE,Bronze,1,,
1968,Athletics,TUN,Bronze,1,,
1968,Athletics,TUN,Gold,1,,
1968,Athletics,URS,Bronze,11,,
1968,Athletics,URS,Gold,3,,
1968,Athletics,URS,Silver,2,,
1968,Athletics,USA,Bronze,7,,
1968,Athletics,USA,Gold,24,,
1968,Athletics,USA,Silver,6,,
1968,Basketball,URS,Bronze,12,,
1968,Basketball,USA,Gold,12,,
1968,Basketball,YUG,Silver,12,,
1968,Boxing,ARG,Bronze,1,,
1968,Boxing,BRA,Bronze,1,,
1968,Boxing,BUL,Bronze,2,,
1968,Boxing,CMR,Silver,1,,
1968,Boxing,CUB,Silver,2,,
1968,Boxing,FIN,Bronze,1,,
1968,Boxing,FRG,Bronze,1,,
1968,Boxing,GBR,Gold,1,,
1968,Boxing,GDR,Gold,1,,
1968,Boxing,ITA,Bronze,1,,
1968,Boxing,JPN,Bronze,1,,
1968,Boxing,KEN,Bronze,1,,
1968,Boxing,KOR,Bronze,1,,
1968,Boxing,KOR,Silver,1,,
1968,Boxing,MEX,Bronze,2,,
1968,Boxing,MEX,Gold,2,,
1968,Boxing,POL,Bronze,2,,
1968,Boxing,POL,Gold,1,,
1968,Boxing,POL,Silver,2,,
1968,Boxing,ROU,Bronze,1,,
1968,Boxing,ROU,Silver,1,,
1968,Boxing,UGA,Bronze,1,,
1968,Boxing,UGA,Silver,1,,
1968,Boxing,URS,Bronze,1,,
1968,Boxing,URS,Gold,3,,
1968,Boxing,URS,Silver,2,,
1968,Boxing,USA,Bronze,4,,
1968,Boxing,USA,Gold,2,,
1968,Boxing,USA,Silver,1,,
1968,Boxing,VEN,Gold,1,,
1968,Boxing,YUG,Bronze,1,,
1968,Canoe / Kayak,AUT,Bronze,2,,
1968,Canoe / Kayak,DEN,Bronze,1,,
1968,Canoe / Kayak,FRG,Gold,2,,
1968,Canoe / Kayak,FRG,Silver,2,,
1968,Canoe / Kayak,HUN,Bronze,4,,
1968,Canoe / Kayak,HUN,Gold,2,,
1968,Canoe / Kayak,HUN,Silver,6,,
1968,Canoe / Kayak,NOR,Gold,4,,
1968,Canoe / Kayak,ROU,Bronze,1,,
1968,Canoe / Kayak,ROU,Gold,2,,
1968,Canoe / Kayak,ROU,Silver,4,,
1968,Canoe / Kayak,URS,Bronze,5,,
1968,Canoe / Kayak,URS,Gold,3,,
1968,Canoe / Kayak,URS,Silver,1,,
1968,Cycling,BEL,Bronze,2,,
1968,Cycling,DEN,Gold,4,,
1968,Cycling,DEN,Silver,3,,
1968,Cycling,FRA,Bronze,1,,
1968,Cycling,FRA,Gold,5,,
1968,Cycling,FRG,Silver,4,,
1968,Cycling,ITA,Bronze,8,,
1968,Cycling,ITA,Gold,1,,
1968,Cycling,ITA,Silver,1,,
1968,Cycling,NED,Gold,4,,
1968,Cycling,NED,Silver,2,,
1968,Cycling,POL,Bronze,1,,
1968,Cycling,SUI,Bronze,1,,
1968,Cycling,SWE,Bronze,1,,
1968,Cycling,SWE,Silver,4,,
1968,Equestrian,AUS,Bronze,3,,
1968,Equestrian,CAN,Gold,3,,
1968,Equestrian,FRA,Gold,1,,
1968,Equestrian,FRA,Silver,3,,
1968,Equestrian,FRG,Bronze,4,,
1968,Equestrian,FRG,Gold,3,,
1968,Equestrian,FRG,Silver,1,,
1968,Equestrian,GBR,Bronze,1,,
1968,Equestrian,GBR,Gold,3,,
1968,Equestrian,GBR,Silver,2,,
1968,Equestrian,SUI,Bronze,3,,
1968,Equestrian,URS,Gold,1,,
1968,Equestrian,URS,Silver,3,,
1968,Equestrian,USA,Bronze,1,,
1968,Equestrian,USA,Gold,1,,
1968,Equestrian,USA,Silver,3,,
1968,Fencing,FRA,Bronze,1,,
1968,Fencing,FRA,Gold,5,,
1968,Fencing,HUN,Bronze,7,,
1968,Fencing,HUN,Gold,6,,
1968,Fencing,HUN,Silver,6,,
1968,Fencing,ITA,Bronze,1,,
1968,Fencing,ITA,Silver,5,,
1968,Fencing,MEX,Silver,1,,
1968,Fencing,POL,Bronze,10,,
1968,Fencing,POL,Gold,1,,
1968,Fencing,ROU,Bronze,5,,
1968,Fencing,ROU,Gold,1,,
1968,Fencing,URS,Gold,11,,
1968,Fencing,URS,Silver,12,,
1968,Football,BUL,Silver,18,,
1968,Football,HUN,Gold,17,,
1968,Football,JPN,Bronze,16,,
1968,Gymnastics,FIN,Silver,1,,
1968,Gymnastics,GDR,Bronze,12,,
1968,Gymnastics,GDR,Silver,2,,
1968,Gymnastics,JPN,Bronze,4,,
1968,Gymnastics,JPN,Gold,11,,
